campaign_id,geo,vertical,traffic_source,device,os,bid,daily_budget,impressions,clicks,conversions,spend,revenue,created_at
camp_02460,NG,crypto,tiktok,mobile,android,0.385,20,37310,869,5,364.73,122.79,2024-04-03 14:00:00
camp_06173,MX,ecommerce,tiktok,desktop,macos,0.277,100,386447,10375,490,2347.89,4586.41,2024-04-03 15:00:00
camp_00344,US,nutra,native,mobile,ios,0.266,100,244271,10758,715,2171.24,40586.91,2024-04-03 15:00:00
camp_00862,IN,nutra,tiktok,desktop,windows,0.138,30,168058,6909,147,1177.91,869.92,2024-04-03 16:00:00
camp_04938,TH,dating,inapp,mobile,ios,0.376,50,160072,4938,75,1565.08,1217.7,2024-04-03 16:00:00
camp_02037,BR,ecommerce,google,mobile,android,0.097,20,116516,8215,496,607.33,4165.62,2024-04-03 16:00:00
camp_03820,US,gambling,facebook,mobile,ios,0.123,100,1801319,68768,3964,7911.04,166703.32,2024-04-03 17:00:00
camp_06301,DE,finance,inapp,mobile,ios,0.131,30,138173,4235,524,408.49,14190.06,2024-04-03 17:00:00
camp_00566,PH,ecommerce,push,mobile,android,0.223,100,330086,13775,398,2888.46,2223.83,2024-04-03 17:00:00
camp_07927,TH,ecommerce,google,desktop,macos,0.175,30,115067,5809,193,742.1,1688.89,2024-04-03 17:00:00
camp_05725,JP,finance,facebook,mobile,ios,0.211,50,123394,3996,210,997.29,8507.21,2024-04-03 17:00:00
camp_03550,TH,finance,google,mobile,ios,0.036,30,773610,33671,1123,1186.2,16925.84,2024-04-03 18:00:00
camp_04845,TH,finance,tiktok,mobile,android,0.11,200,5045171,133299,4947,17552.54,101988.15,2024-04-03 18:00:00
camp_07227,MX,finance,facebook,mobile,ios,0.392,30,81575,1723,36,580.67,633.46,2024-04-03 19:00:00
camp_01804,BR,gambling,google,mobile,android,0.213,30,117078,3867,61,775.02,1724.99,2024-04-03 19:00:00
camp_04326,DE,finance,tiktok,desktop,macos,0.366,50,153505,2470,312,821.38,14980.81,2024-04-03 19:00:00
camp_00293,US,dating,inapp,mobile,ios,0.42,100,311435,6328,379,2610.93,7026.72,2024-04-03 21:00:00
camp_00216,FR,finance,push,mobile,android,0.224,10,40674,1156,110,268.99,1639.5,2024-04-03 21:00:00
camp_04242,DE,nutra,native,mobile,ios,0.256,50,179184,2906,217,801.73,11280.01,2024-04-03 22:00:00
camp_07270,GB,nutra,native,mobile,android,0.067,50,774037,18329,1474,1005.58,107657.36,2024-04-03 23:00:00
camp_04640,BR,gambling,native,mobile,ios,0.341,20,46887,515,18,198.67,602.77,2024-04-04 00:00:00
camp_03314,US,dating,native,mobile,android,2.209,100,22229,326,18,656.83,638.11,2024-04-04 04:00:00
camp_00765,DE,nutra,facebook,mobile,ios,0.141,10,72158,1539,95,194.91,2649.31,2024-04-04 05:00:00
camp_07408,MX,dating,push,mobile,ios,0.476,50,24415,863,37,394.05,152.5,2024-04-04 05:00:00
camp_07360,US,crypto,google,mobile,android,0.519,100,87812,4273,118,2431.54,7402.72,2024-04-04 05:00:00
camp_04240,DE,gambling,facebook,desktop,macos,0.066,50,986575,40122,1308,2884.34,127939.23,2024-04-04 06:00:00
camp_00679,TH,finance,facebook,mobile,ios,0.469,20,29124,991,30,430.97,465.85,2024-04-04 07:00:00
camp_01039,IT,crypto,native,desktop,macos,0.505,50,106781,3074,61,1697.92,1726.11,2024-04-04 07:00:00
camp_06292,BR,ecommerce,inapp,mobile,ios,0.218,50,238587,7686,190,1445.31,3491.28,2024-04-04 07:00:00
camp_03758,US,dating,push,desktop,macos,0.108,200,1686049,59684,2589,7205.04,32800.36,2024-04-04 07:00:00
camp_01141,DE,nutra,tiktok,mobile,ios,0.115,50,186140,5971,313,592.55,4507.05,2024-04-04 07:00:00
camp_07966,MX,crypto,facebook,mobile,android,0.182,200,1457938,54245,1030,10315.02,21228.65,2024-04-04 08:00:00
camp_00701,ID,crypto,tiktok,mobile,android,0.181,10,35966,640,18,122.95,387.84,2024-04-04 08:00:00
camp_03461,JP,gambling,google,desktop,windows,0.138,500,1245015,39130,480,4815.27,39866.62,2024-04-04 08:00:00
camp_03975,IT,nutra,native,mobile,android,0.086,50,580988,24754,1435,2724.57,43752.69,2024-04-04 09:00:00
camp_06709,IT,ecommerce,push,mobile,ios,0.598,30,52352,5582,279,2559.13,2877.3,2024-04-04 09:00:00
camp_00412,BR,ecommerce,google,desktop,windows,0.108,50,321527,9643,738,1041.45,6737.03,2024-04-04 09:00:00
camp_07355,PL,nutra,facebook,desktop,windows,0.393,10,25199,656,13,235.93,142.87,2024-04-04 09:00:00
camp_07656,TH,ecommerce,facebook,desktop,windows,0.219,30,252676,13600,522,3799.67,8078.68,2024-04-04 10:00:00
camp_03987,IT,dating,google,mobile,ios,0.275,100,566016,17872,351,3629.59,2920.25,2024-04-04 10:00:00
camp_06118,DE,gambling,tiktok,mobile,android,0.083,50,192530,5721,220,348.29,5307.7,2024-04-04 11:00:00
camp_00113,US,gambling,google,mobile,android,0.041,30,2097593,202506,7209,7520.38,169435.36,2024-04-04 11:00:00
camp_02206,PH,finance,google,mobile,ios,0.338,50,114151,3209,23,889.64,556.59,2024-04-04 12:00:00
camp_04555,US,dating,push,mobile,ios,0.242,100,710316,42607,1591,7294.63,47433.59,2024-04-04 12:00:00
camp_06435,ID,sweepstakes,push,mobile,android,0.215,100,476268,19362,384,4706.35,832.8,2024-04-04 12:00:00
camp_03622,US,sweepstakes,native,mobile,ios,0.661,50,91440,4967,177,3685.88,4154.17,2024-04-04 13:00:00
camp_02038,US,ecommerce,facebook,mobile,android,0.091,200,5147193,157940,9384,11042.48,347004.16,2024-04-04 13:00:00
camp_00157,US,sweepstakes,facebook,mobile,ios,0.184,30,161508,6388,255,1328.21,1679.03,2024-04-04 14:00:00
camp_02926,US,ecommerce,facebook,mobile,android,0.108,50,989768,43763,4463,6136.34,189005.19,2024-04-04 14:00:00
camp_01693,DE,sweepstakes,tiktok,mobile,android,0.217,200,2029891,32982,976,8727.64,26305.42,2024-04-04 14:00:00
camp_01526,JP,finance,tiktok,mobile,android,0.111,20,191355,3969,246,506.31,9767.03,2024-04-04 14:00:00
camp_02436,IN,ecommerce,tiktok,desktop,macos,0.508,10,13680,638,35,402.88,97.59,2024-04-04 15:00:00
camp_04673,TH,nutra,google,mobile,ios,0.381,30,176683,11731,535,4773.29,6732.33,2024-04-04 15:00:00
camp_03808,JP,dating,tiktok,mobile,android,0.166,50,310561,9777,581,1195.62,15259.59,2024-04-04 15:00:00
camp_03160,IN,crypto,native,tablet,ios,0.279,30,77937,1680,14,484.12,431.72,2024-04-04 16:00:00
camp_04381,PL,dating,facebook,mobile,ios,0.665,100,111808,3729,164,2539.78,871.24,2024-04-04 17:00:00
camp_03530,BR,ecommerce,google,mobile,android,0.417,50,137183,4193,126,1304.63,2039.41,2024-04-04 17:00:00
camp_03697,US,finance,native,mobile,ios,0.966,500,495199,20196,1959,23049.03,144980.77,2024-04-04 17:00:00
camp_00934,PH,gambling,tiktok,desktop,macos,0.214,500,3798587,62670,1140,11948.67,12696.59,2024-04-04 17:00:00
camp_01564,GB,dating,google,mobile,ios,0.21,200,942614,43434,2225,6466.47,20695.63,2024-04-04 18:00:00
camp_03780,US,gambling,tiktok,desktop,windows,0.204,200,651663,15315,605,2360.39,28797.05,2024-04-04 18:00:00
camp_07395,BR,sweepstakes,native,desktop,macos,0.322,30,33988,1023,25,369.74,142.7,2024-04-04 19:00:00
camp_05096,DE,ecommerce,google,tablet,ios,0.537,500,1531713,35031,1705,18594.11,31920.08,2024-04-04 19:00:00
camp_07523,PH,nutra,facebook,desktop,macos,0.284,20,113092,4406,137,1002.87,564.08,2024-04-04 20:00:00
camp_06765,US,dating,google,mobile,android,0.26,30,146674,4777,156,1572.34,3295.17,2024-04-04 20:00:00
camp_01530,DE,finance,facebook,mobile,android,0.247,100,231230,4149,158,731.15,2880.86,2024-04-04 20:00:00
camp_03647,PL,gambling,native,desktop,macos,0.685,20,16794,349,8,262.08,505.78,2024-04-04 20:00:00
camp_04086,DE,nutra,tiktok,mobile,android,0.281,50,250603,2211,81,511.64,4450.15,2024-04-04 21:00:00
camp_07319,IN,gambling,native,mobile,ios,0.435,200,247836,4939,63,1632.94,346.28,2024-04-04 21:00:00
camp_00373,BR,dating,native,mobile,ios,0.221,20,123675,2319,79,538.66,522.94,2024-04-04 21:00:00
camp_02682,ID,dating,facebook,desktop,windows,0.338,50,174264,2154,46,614.73,333.39,2024-04-04 22:00:00
camp_01611,DE,nutra,google,desktop,macos,0.251,50,276915,5147,336,1582.64,4409.82,2024-04-05 00:00:00
camp_00524,IN,ecommerce,native,mobile,android,0.228,200,343607,5212,172,832.94,428.34,2024-04-05 03:00:00
camp_01459,BR,dating,inapp,mobile,ios,0.711,30,108841,3465,124,2991.46,414.46,2024-04-05 04:00:00
camp_07343,GB,gambling,push,tablet,ios,0.083,200,2779114,50961,2235,5443.04,137844.5,2024-04-05 04:00:00
camp_05872,TH,gambling,google,mobile,ios,0.314,500,2451007,96507,906,23419.04,6545.12,2024-04-05 04:00:00
camp_03590,TH,sweepstakes,facebook,mobile,ios,0.056,200,3381834,79495,2973,4909.85,14912.94,2024-04-05 05:00:00
camp_04704,IT,ecommerce,facebook,mobile,android,0.138,50,324555,4438,168,781.43,3564.28,2024-04-05 05:00:00
camp_04526,US,nutra,inapp,mobile,android,0.256,50,538967,17212,753,5079.18,49797.61,2024-04-05 05:00:00
camp_07051,PH,finance,inapp,mobile,android,0.334,50,81194,5046,161,1983.34,3438.21,2024-04-05 06:00:00
camp_04687,GB,crypto,inapp,mobile,android,0.39,50,274509,11748,380,3890.89,48540.69,2024-04-05 07:00:00
camp_07788,ID,gambling,google,mobile,ios,0.22,100,353701,9849,231,2711.71,8209.07,2024-04-05 07:00:00
camp_07308,TR,gambling,inapp,desktop,macos,0.045,50,1111158,52612,1181,2550.06,28991.08,2024-04-05 08:00:00
camp_03997,NG,nutra,inapp,desktop,windows,0.292,100,325535,12843,176,3703.78,1468.66,2024-04-05 10:00:00
camp_05453,PH,sweepstakes,native,mobile,android,0.087,30,339915,15871,658,1295.49,2207.3,2024-04-05 10:00:00
camp_06125,MX,finance,tiktok,mobile,ios,0.157,10,142522,3443,108,469.27,1787.57,2024-04-05 10:00:00
camp_06099,JP,sweepstakes,native,desktop,macos,0.508,20,13521,475,46,202.72,448.33,2024-04-05 10:00:00
camp_05038,IN,dating,google,mobile,android,0.153,30,164396,10733,231,1634.92,1801.0,2024-04-05 10:00:00
camp_05081,MX,sweepstakes,push,desktop,macos,0.218,20,48040,3264,80,705.68,372.88,2024-04-05 11:00:00
camp_06124,IN,gambling,push,mobile,ios,0.323,20,79556,4420,76,1052.86,720.44,2024-04-05 11:00:00
camp_03011,DE,finance,tiktok,desktop,macos,0.44,200,297811,6899,614,3210.61,46431.82,2024-04-05 12:00:00
camp_05388,IN,finance,native,mobile,ios,0.365,30,111121,5097,55,2284.73,518.26,2024-04-05 12:00:00
camp_02265,TH,nutra,native,mobile,ios,0.235,100,205596,9370,338,2343.0,5116.11,2024-04-05 13:00:00
camp_02910,US,ecommerce,push,tablet,ios,0.873,50,44035,1350,192,863.28,5121.85,2024-04-05 13:00:00
camp_00139,US,crypto,google,mobile,ios,0.187,30,101945,8898,496,1438.47,48676.37,2024-04-05 13:00:00
camp_04159,BR,finance,facebook,mobile,android,0.23,100,617234,22046,692,4586.49,16643.29,2024-04-05 14:00:00
camp_07889,JP,ecommerce,google,mobile,ios,0.461,500,1201843,78481,6905,40299.29,287605.74,2024-04-05 14:00:00
camp_07201,US,crypto,tiktok,desktop,macos,0.083,50,553698,21204,525,2005.08,48883.74,2024-04-05 14:00:00
camp_02123,IT,nutra,inapp,mobile,ios,0.265,200,755620,44548,2827,8389.54,57533.2,2024-04-05 14:00:00
camp_03056,BR,finance,google,mobile,android,0.257,30,151397,13168,261,4324.69,10226.93,2024-04-05 15:00:00
camp_05324,JP,gambling,facebook,mobile,android,0.065,30,412418,7894,364,629.48,20062.24,2024-04-05 15:00:00
camp_06623,IT,ecommerce,push,tablet,android,0.191,100,248353,15957,680,2516.98,11396.46,2024-04-05 16:00:00
camp_01139,DE,ecommerce,push,mobile,android,0.251,10,38325,4223,213,1030.56,3712.19,2024-04-05 16:00:00
camp_02317,DE,ecommerce,push,tablet,ios,0.106,30,590706,26211,1440,2754.57,17657.23,2024-04-05 17:00:00
camp_01059,IT,finance,facebook,mobile,ios,0.341,30,100722,5931,171,1678.8,9958.08,2024-04-05 17:00:00
camp_05812,BR,dating,native,mobile,android,0.341,100,288121,6210,105,2373.77,649.88,2024-04-05 18:00:00
camp_05503,FR,gambling,facebook,mobile,android,0.272,50,263532,9188,328,2514.63,13511.7,2024-04-05 19:00:00
camp_03206,JP,nutra,inapp,mobile,android,0.467,20,46515,1151,41,569.43,3324.74,2024-04-05 20:00:00
camp_01117,BR,gambling,facebook,mobile,ios,0.49,30,19463,474,9,273.38,343.53,2024-04-05 20:00:00
camp_01183,MX,gambling,google,mobile,android,0.193,10,44925,1223,21,244.15,1016.56,2024-04-05 21:00:00
camp_04881,US,gambling,google,mobile,android,0.178,200,1064614,27333,1018,3467.38,70885.79,2024-04-05 21:00:00
camp_00728,GB,gambling,push,mobile,ios,0.226,50,287711,7422,399,1562.55,21612.84,2024-04-05 21:00:00
camp_07549,IT,dating,google,mobile,android,0.144,50,340945,9812,272,1421.26,2555.87,2024-04-05 22:00:00
camp_06412,IT,dating,google,tablet,ios,0.378,50,118435,2502,124,1037.57,1145.3,2024-04-05 22:00:00
camp_02444,US,finance,push,desktop,windows,0.238,20,51174,1210,89,309.69,4794.86,2024-04-06 04:00:00
camp_00830,FR,finance,tiktok,mobile,ios,1.65,50,25107,224,9,340.74,597.12,2024-04-06 04:00:00
camp_07229,TH,sweepstakes,tiktok,mobile,ios,0.532,500,761545,10891,393,4846.44,1268.72,2024-04-06 04:00:00
camp_06408,JP,nutra,push,mobile,ios,0.317,50,148631,7058,210,1665.2,8914.83,2024-04-06 06:00:00
camp_02958,TH,nutra,push,desktop,windows,0.293,30,54453,3526,213,1339.07,2062.51,2024-04-06 07:00:00
camp_03895,US,ecommerce,inapp,mobile,android,0.366,200,734295,21996,3019,10028.88,120444.76,2024-04-06 07:00:00
camp_07501,IN,dating,google,mobile,ios,0.674,200,230667,5927,67,4475.98,426.95,2024-04-06 07:00:00
camp_04034,BR,crypto,inapp,mobile,ios,0.361,30,45123,1540,29,558.06,1099.01,2024-04-06 08:00:00
camp_02596,US,sweepstakes,google,desktop,windows,0.106,10,45302,1389,56,157.76,742.49,2024-04-06 08:00:00
camp_05042,US,ecommerce,native,mobile,android,0.587,20,26314,781,73,439.04,1010.75,2024-04-06 08:00:00
camp_04833,US,gambling,native,mobile,ios,0.146,50,405541,16423,913,2597.29,55084.32,2024-04-06 08:00:00
camp_07875,JP,nutra,facebook,tablet,android,0.308,50,105343,4441,165,1023.07,5151.29,2024-04-06 09:00:00
camp_04231,BR,ecommerce,tiktok,tablet,ios,0.286,200,755558,9890,211,2818.87,915.69,2024-04-06 10:00:00
camp_02091,DE,gambling,facebook,mobile,android,0.34,500,3032018,106148,1841,30687.46,74701.75,2024-04-06 11:00:00
camp_06176,TH,nutra,tiktok,mobile,android,0.104,10,57449,1445,49,138.74,1040.0,2024-04-06 12:00:00
camp_02943,PL,sweepstakes,google,mobile,android,0.099,20,137430,9104,151,1045.5,1655.96,2024-04-06 12:00:00
camp_02637,DE,finance,tiktok,mobile,ios,0.149,30,152652,5404,283,584.78,11554.88,2024-04-06 12:00:00
camp_04625,IT,ecommerce,google,mobile,android,0.349,50,261651,15267,997,6899.68,24964.8,2024-04-06 13:00:00
camp_00694,GB,nutra,facebook,mobile,android,0.71,30,19548,750,35,442.21,818.38,2024-04-06 14:00:00
camp_01396,TR,ecommerce,google,desktop,macos,0.16,20,117643,5714,203,755.94,2450.72,2024-04-06 15:00:00
camp_03853,JP,sweepstakes,facebook,mobile,ios,0.08,100,1245990,63608,3184,5523.25,35195.22,2024-04-06 15:00:00
camp_06734,BR,crypto,inapp,mobile,android,0.191,30,240807,5319,191,865.75,2770.77,2024-04-06 19:00:00
camp_03573,US,gambling,facebook,desktop,macos,0.187,10,115158,4318,146,974.48,12070.68,2024-04-06 19:00:00
camp_07138,NG,gambling,inapp,mobile,android,0.159,30,919934,35820,500,4278.6,4731.51,2024-04-06 20:00:00
camp_03919,GB,crypto,google,mobile,android,1.034,20,14591,328,20,240.84,1819.61,2024-04-06 20:00:00
camp_05377,ID,dating,push,desktop,macos,0.153,50,364310,11734,230,1850.6,1069.54,2024-04-06 20:00:00
camp_06833,GB,nutra,google,desktop,macos,0.423,10,24262,459,54,226.02,3888.0,2024-04-06 21:00:00
camp_01631,GB,dating,tiktok,mobile,android,0.177,20,89783,1033,35,182.69,579.37,2024-04-06 21:00:00
camp_01180,US,ecommerce,native,mobile,android,0.257,30,46298,627,48,146.03,1376.34,2024-04-06 23:00:00
camp_00380,US,nutra,google,mobile,ios,0.9,50,39651,1045,91,1088.58,2920.17,2024-04-06 23:00:00
camp_05615,TR,nutra,tiktok,tablet,android,0.278,50,163352,1515,27,307.59,257.68,2024-04-07 01:00:00
camp_07535,FR,finance,tiktok,mobile,android,0.184,100,380480,6324,315,1395.93,15518.34,2024-04-07 04:00:00
camp_06449,GB,sweepstakes,facebook,mobile,ios,0.098,10,83712,1350,55,131.42,749.12,2024-04-07 04:00:00
camp_05936,BR,ecommerce,inapp,mobile,ios,0.094,30,213081,4376,167,397.84,2997.49,2024-04-07 06:00:00
camp_07687,TR,gambling,google,mobile,ios,0.411,20,51647,2720,39,858.47,1076.23,2024-04-07 06:00:00
camp_05352,BR,ecommerce,facebook,mobile,ios,0.168,100,823546,19395,669,4082.75,11353.91,2024-04-07 06:00:00
camp_07547,MX,gambling,facebook,mobile,android,0.119,30,414059,14667,211,1825.97,4211.4,2024-04-07 07:00:00
camp_01865,MX,dating,inapp,mobile,android,0.422,20,38030,1260,24,408.66,89.38,2024-04-07 07:00:00
camp_02554,GB,ecommerce,google,desktop,windows,0.216,100,380352,13341,795,2870.89,7067.96,2024-04-07 08:00:00
camp_01060,DE,ecommerce,google,mobile,android,0.361,30,103540,4692,201,1635.06,3187.24,2024-04-07 08:00:00
camp_00529,PL,finance,facebook,mobile,ios,0.375,50,99491,5452,325,1535.25,7592.14,2024-04-07 08:00:00
camp_00112,PL,dating,facebook,desktop,windows,0.262,100,305419,11676,221,3812.23,1489.91,2024-04-07 08:00:00
camp_03922,ID,gambling,tiktok,tablet,android,0.404,100,294151,5226,143,1781.39,1882.62,2024-04-07 08:00:00
camp_05092,TR,dating,native,mobile,ios,0.143,100,646029,15521,695,2717.93,3666.62,2024-04-07 09:00:00
camp_06932,PL,sweepstakes,google,mobile,ios,0.241,50,193188,14683,250,4348.67,1952.47,2024-04-07 09:00:00
camp_05045,US,nutra,tiktok,mobile,android,0.029,30,1164323,29559,2396,746.82,114975.91,2024-04-07 09:00:00
camp_02912,ID,gambling,tiktok,mobile,ios,0.075,100,1500959,20163,383,1298.86,3995.8,2024-04-07 10:00:00
camp_06072,PL,nutra,facebook,mobile,ios,0.253,30,82002,4363,231,1354.09,6526.78,2024-04-07 10:00:00
camp_01878,PL,finance,google,mobile,android,0.08,10,78072,4693,221,296.54,3310.45,2024-04-07 10:00:00
camp_00500,BR,nutra,google,mobile,android,0.563,30,24395,1590,49,1128.97,848.94,2024-04-07 10:00:00
camp_01432,ID,ecommerce,inapp,mobile,ios,0.073,20,89519,6310,243,533.47,761.97,2024-04-07 10:00:00
camp_05746,TR,ecommerce,tiktok,mobile,android,0.051,50,597721,16100,774,818.54,6251.28,2024-04-07 11:00:00
camp_05329,JP,ecommerce,facebook,tablet,ios,0.148,100,502018,24933,1727,3507.28,37863.55,2024-04-07 12:00:00
camp_07472,PL,nutra,facebook,mobile,android,0.13,50,846274,35679,1767,4771.58,65345.39,2024-04-07 13:00:00
camp_06983,US,dating,google,tablet,ios,0.271,100,618218,28417,1172,9801.96,42895.55,2024-04-07 14:00:00
camp_01284,BR,gambling,tiktok,desktop,macos,0.179,500,2297317,115464,1612,15659.08,55190.43,2024-04-07 14:00:00
camp_03912,PL,ecommerce,tiktok,mobile,ios,0.57,10,19323,675,36,293.85,265.68,2024-04-07 14:00:00
camp_00236,MX,dating,tiktok,mobile,android,0.158,200,742376,35874,516,4332.21,1389.6,2024-04-07 15:00:00
camp_04686,TH,nutra,facebook,mobile,ios,0.225,20,98511,3924,107,915.23,2377.3,2024-04-07 16:00:00
camp_07569,GB,nutra,google,mobile,android,0.483,10,49439,3225,284,1701.69,9914.91,2024-04-07 16:00:00
camp_04451,PL,crypto,push,mobile,android,0.308,10,45889,3058,80,1056.28,4242.93,2024-04-07 18:00:00
camp_05370,US,dating,facebook,mobile,android,0.155,10,139224,3756,205,734.74,3406.42,2024-04-07 18:00:00
camp_04130,PL,gambling,push,mobile,ios,0.22,100,153471,6289,236,1613.52,5700.47,2024-04-07 18:00:00
camp_00719,TH,finance,facebook,mobile,ios,0.043,50,1507612,49228,1631,2282.93,21501.15,2024-04-07 18:00:00
camp_02769,GB,finance,facebook,mobile,ios,0.306,20,52929,1143,32,416.08,590.22,2024-04-07 19:00:00
camp_05989,FR,nutra,facebook,mobile,ios,0.257,50,301870,5221,260,1166.67,7729.78,2024-04-08 01:00:00
camp_05039,PL,gambling,push,mobile,android,0.2,30,76438,2152,43,515.42,2245.95,2024-04-08 02:00:00
camp_02305,FR,sweepstakes,facebook,mobile,ios,0.042,50,1239349,24829,1134,1209.07,6218.31,2024-04-08 03:00:00
camp_05784,MX,ecommerce,facebook,tablet,android,0.253,50,114460,1937,67,630.98,682.56,2024-04-08 04:00:00
camp_06490,DE,gambling,push,desktop,windows,0.717,30,35804,1011,74,619.37,1644.8,2024-04-08 05:00:00
camp_04975,PL,gambling,tiktok,desktop,macos,0.522,30,69690,1830,65,1066.6,1567.12,2024-04-08 05:00:00
camp_03762,IT,finance,native,mobile,ios,0.268,30,148343,2739,84,690.01,1830.86,2024-04-08 06:00:00
camp_02652,MX,nutra,facebook,mobile,android,0.183,20,112734,5635,173,914.83,2338.84,2024-04-08 06:00:00
camp_03637,US,nutra,facebook,desktop,macos,0.343,20,50875,1804,92,768.01,1940.68,2024-04-08 06:00:00
camp_03023,GB,finance,native,desktop,windows,0.453,30,115773,3035,143,1289.67,10883.11,2024-04-08 07:00:00
camp_00231,PL,nutra,google,desktop,windows,0.213,30,42747,1359,104,355.53,4428.59,2024-04-08 07:00:00
camp_05660,MX,gambling,facebook,mobile,android,0.308,30,83625,3777,76,964.12,921.43,2024-04-08 07:00:00
camp_02972,IT,sweepstakes,google,mobile,ios,0.117,30,121641,8400,257,775.44,1758.86,2024-04-08 08:00:00
camp_06964,PL,dating,tiktok,mobile,android,0.395,50,126973,4180,213,1446.39,829.14,2024-04-08 08:00:00
camp_04484,NG,gambling,google,mobile,android,0.147,500,2416809,160026,1765,28261.26,16605.76,2024-04-08 08:00:00
camp_05603,US,nutra,native,mobile,android,0.285,50,449184,12433,1800,3707.7,79835.57,2024-04-08 09:00:00
camp_06265,GB,crypto,push,mobile,android,0.167,30,312195,26167,1264,4839.16,64379.06,2024-04-08 10:00:00
camp_06271,IN,gambling,inapp,mobile,ios,0.197,200,525846,24151,313,5682.23,3078.96,2024-04-08 10:00:00
camp_06225,TH,dating,inapp,mobile,ios,0.26,10,20138,615,11,170.56,70.7,2024-04-08 10:00:00
camp_05782,PL,sweepstakes,push,desktop,macos,0.517,10,16289,1023,78,491.71,236.56,2024-04-08 10:00:00
camp_04399,MX,nutra,google,mobile,android,0.193,50,602963,44672,839,8766.09,8859.21,2024-04-08 11:00:00
camp_00807,IN,ecommerce,inapp,mobile,android,0.545,100,107589,4446,84,2449.57,292.38,2024-04-08 11:00:00
